timestamp,uid,src_ip,src_port,dest_ip,dest_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1538519504.595192,CngD8m2nAtquoJ8Psa,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538519568.582924,CnrSDb1QwVwL2KGXH7,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,0.002496,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519570.545306,Cw7Xj8262nJmcNdgJ2,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519606.545513,CoHxes1vBbPMdAJ5xe,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538519634.545279,C377VU13oshGK2yaC2,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.007742,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519700.545376,CjbtJI399zqZ1tfUpa,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002482,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519766.545210,CKIahJ37plIAoTOlma,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002730,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519831.545356,CgPjjq18SvMTymaoA1,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002486,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519896.545246,CAa7Xo3ZtfClXc6aS4,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.081204,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538519961.545150,COMGNn4HBJ14QtBTpk,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520028.545159,COgScl2a8GBX48JJu3,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.085701,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520094.544997,CkQKIV2TtA6RzwCXAg,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.026481,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520122.545016,C1G10x4m0fupz2XqPb,192.168.100.103,123.0,83.167.252.118,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538520158.545066,Cbxky32Ddefj8IlHsc,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.076208,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520223.546033,CJwMZE39iVLphQuwx1,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002738,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520287.546710,CEDJ2H13TKhQRmJS46,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002500,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520351.547073,C1ELru1bAKjki6URRi,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520418.547688,Cekm961vPDCzaOLXm5,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520443.548128,CpH4ENCvmufUa0l21,192.168.100.103,123.0,89.221.214.130,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538520446.547941,CiDgKF2ZKHcTACFOUl,192.168.100.103,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538520482.548185,CY07hH2VqRQlTwMsO1,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520549.548689,CoJdWg1NlT4SQPmFkk,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002767,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520603.548986,CJwfFr2muuTRUIO026,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538520613.549093,CMKa0P2yFIhsAwfaNc,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520632.549369,CNS8jkSUrSGF4uaQ7,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538479306.711410,CyLMgu8PRDfN5yuLj,192.168.100.103,38092.0,66.85.157.90,443.0,tcp,-,41420.482745,18320,18320,SF,-,-,1579.0,ShADaCGdtfF,8295.0,348808.0,8699.0,366587.0,-   Malicious   C&C-Torii
1538520727.194907,CdOnbZp4tJbd3bxE4,192.168.100.103,57084.0,192.168.100.1,53.0,udp,dns,2.502845,76,0,S0,-,-,0.0,D,2.0,132.0,0.0,0.0,-   Benign   -
1538520732.205573,CAeI0M2CvsuJgdMglf,192.168.100.103,38094.0,66.85.157.90,443.0,tcp,-,3.106261,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C-Torii
1538520677.549475,CRzgdU1NEGVuGL1Ls7,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002731,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520732.200845,CsoaKg4DIamWAUE9v1,192.168.100.103,34605.0,8.8.8.8,53.0,udp,dns,0.003730,38,54,SF,-,-,0.0,Dd,1.0,66.0,1.0,82.0,-   Benign   -
1538520739.391772,CfzKAA1RjOB1codUAk,192.168.100.103,38094.0,66.85.157.90,443.0,tcp,-,2.186769,3042,0,RSTR,-,-,1582.0,ShADaCGr,3.0,1600.0,5.0,224.0,-   Malicious   C&C-Torii
1538520756.586046,CNCvi91MRy1Jqpkvlf,192.168.100.103,43878.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,66.0,0.0,0.0,-   Benign   -
1538520761.591960,CmUil68fPiAaLO1Wc,192.168.100.103,42260.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,66.0,0.0,0.0,-   Benign   -
1538520751.580139,CYoZcU1CUS3FcqPQH7,192.168.100.103,34761.0,192.168.100.1,53.0,udp,dns,2.502825,76,0,S0,-,-,0.0,D,2.0,132.0,0.0,0.0,-   Benign   -
1538520766.597381,CaHfDe1UW1FrgbZGQf,192.168.100.103,37671.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,66.0,0.0,0.0,-   Benign   -
1538520771.606545,CJ4kZO1ywwJo2JI9hj,192.168.100.103,38096.0,66.85.157.90,443.0,tcp,-,3.145482,0,0,S0,-,-,0.0,S,3.0,180.0,0.0,0.0,-   Malicious   C&C-Torii
1538520771.603066,CYunG53rFcho10KA4d,192.168.100.103,49395.0,8.8.8.8,53.0,udp,dns,0.002731,38,54,SF,-,-,0.0,Dd,1.0,66.0,1.0,82.0,-   Benign   -
1538520778.831958,CZIOiq4kCqrzOyTnr9,192.168.100.103,38096.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538520787.472071,CsnYKr3Uz7O6PbCqe8,192.168.100.103,38096.0,66.85.157.90,443.0,tcp,-,-,-,-,S0,-,-,0.0,S,1.0,60.0,0.0,0.0,-   Malicious   C&C-Torii
1538520744.549858,Ck0gBKzJQKeqycMS9,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002735,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520816.618845,Cz85744RCu3f62WExh,192.168.100.103,58539.0,8.8.8.8,53.0,udp,dns,-,-,-,S0,-,-,0.0,D,1.0,71.0,0.0,0.0,-   Benign   -
1538520821.624516,CMDc4U3Jm7uEmO98Pb,192.168.100.103,45175.0,8.8.8.8,53.0,udp,dns,0.002483,43,59,SF,-,-,0.0,Dd,1.0,71.0,1.0,87.0,-   Benign   -
1538520811.612925,C1PqHd3FnZDvxgHybl,192.168.100.103,41755.0,192.168.100.1,53.0,udp,dns,2.502829,86,0,S0,-,-,0.0,D,2.0,142.0,0.0,0.0,-   Benign   -
1538520808.550149,CaVE103WDWXLzo3Tk7,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.239375,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520875.550478,CxbOZF1V0zrwGQEdN5,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002496,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538520942.550534,CBTrEo3NTnWVRCHht7,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521007.550950,CkDtr214cpEFjfhiK1,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002996,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521074.550968,CxjDfA3peeWHyKQui,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.015238,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521141.551227,C4OT3o186Posrf9oEl,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002736,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521173.551576,Cg7Uyh36JCi4JityE8,192.168.100.103,123.0,83.167.252.118,123.0,udp,-,10.002060,288,288,SF,-,-,0.0,Dd,6.0,456.0,6.0,456.0,-   Benign   -
1538521207.551518,CVJDtL3BFODh5LAp62,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.024250,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521271.551707,CCdduv3OSIF5jpZzHa,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002736,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521335.551854,CejOFy4CRkdL6DJ8tj,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.076207,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521402.552058,Cgpv4A4aKev17EWlkh,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002744,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521468.552068,CmW2mZ21FyAvXohwMd,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002746,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521481.552185,Cue9D92Q6Tu1p4kzS2,192.168.100.103,123.0,89.221.214.130,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538521498.552276,Cd1HvI21IBHw86zqi3,192.168.100.103,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538521532.552208,C8jtZW2agzxKRtC7e1,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.033231,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521598.552456,CdjT3c4ROuqsD809Dl,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521654.552648,CFi2ne2eulpE6ZljB7,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538521663.552517,C0Fbh41kmVVvb3YPAb,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.108192,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521687.552643,CIfQhk2FHmNmtbdmya,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538521728.552577,Cf7pSGfdmPe5Fbore,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.100953,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521795.552734,CvcPaT1PVL3wu622pc,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.032230,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521859.552848,CUHQJ031kYI34dUBlc,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521924.552896,C0up7k1qIJzmsakMF7,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.050715,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538521991.553049,CxTq1d1izguOltrw62,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.003494,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522057.553018,C5cCXz2o4o45pvbTyi,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002994,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522123.553235,CISBHO3mrHZ9uK5Lzg,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002746,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522189.553459,CvQpu4M07mlzplqPi,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002486,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522201.553349,CX0cKZ2KSGXryW6X4i,192.168.100.103,123.0,83.167.252.118,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522256.552604,Cb4ccp4eAolBS7nKjk,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002737,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522323.551951,Chvqk41asdBRkQxfAg,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.020489,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522388.551305,CSr3lgUF5quSi4sv3,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.004493,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522453.550970,CEEaCU29kuREtF0Ndb,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522519.550371,CMBmppqPkNPQUO7Ad,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522540.550260,CReShc3vwxECMzEhGi,192.168.100.103,123.0,89.221.214.130,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522555.550361,C0D7pN3MZqvZb7JDCe,192.168.100.103,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522586.550000,CMbSz71QrZL39qfWR9,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.014992,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522652.549755,CjTwVD3wMrdvKrIqTg,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.060719,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522717.549386,CsSY2E11PdNkhP6P45,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002488,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522738.549309,CdQkJNMmsoget78Zf,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522771.549100,C8yRsc3NGFX5Zd6OGd,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522784.549134,CIgZze4SUPvkbdtKx6,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002746,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522836.548784,CGw56L1oCBoGTiNvPb,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522850.548748,CGJu0Z2xosgXDMPzme,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.025985,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522901.548745,CPjWw92ac8PzJ9LBA9,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538522915.548466,CHUz9Y2d112H29sUj3,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538522980.548459,CRWht03rqNjbsI0qAi,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.048972,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523047.548079,CIsmCL3Z1P9O4ssd05,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002996,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523113.548048,CUvsJMJuj30b1Mrs6,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002737,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523178.547838,CGYYqn40PHNLB8tXga,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.145920,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523237.547834,Cf4a9qNp55FgFHN3,192.168.100.103,123.0,83.167.252.118,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538523244.547834,CXjUw74WqOJk6hDq61,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.063458,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523309.547655,CQbwgP2ChsgfkYqhf9,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002748,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523375.547673,CDI1Fs4uX8tyvSItZ1,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002497,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523442.547379,CYWi7839jrMPpjWGQ9,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523507.547485,C9zZWn29cxZ9ZcGWV8,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002748,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523574.547210,CET9SP1ilAU33idXsa,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.020487,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523602.547468,CH6cTj1XTXgKMiO3Og,192.168.100.103,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538523613.547444,CMrGyh1s0taZn05rF,192.168.100.103,123.0,89.221.214.130,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538523639.547332,CHEB5243OH5q925l16,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.029983,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523705.547155,CHNt3S1kji135hXuoe,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002732,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523769.547091,CzNYTl1FU1ilh7xz21,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.057468,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523816.547011,CffSwq2GLiI4A5eoOg,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538523835.547161,CmC3p61vHCoZKLuOK4,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002496,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523899.547123,CPw96qo1nnR5ox6K7,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002497,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523929.546996,C4DSZP1KaGmk2x3J63,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538523964.547019,C8nQBo3R8Y300bcNp5,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002746,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538523995.547072,CG3OLC1ZJHtViJf7yl,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538524030.546862,CqHF88pgdSihQE5Q7,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002733,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524059.547053,CvEj4w45AngjhAJ5li,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,0.111440,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524097.546862,CJ9IbW81KiKFxQIHe,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.017985,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524164.546887,Cxcmpj2vAqNrQ7tstk,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.004229,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524229.546775,CAdE5m396lLYSejTuc,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.010492,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524267.546966,CBvnGU3YCeBgRCY6Q7,192.168.100.103,123.0,83.167.252.118,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538524295.547147,CuRS0p23KbWL2yoYq9,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524362.547523,C8ucLL2smggwJrUi0k,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524426.547811,C1U0Sb4Om7a0vW77f5,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524492.547953,CvQ5Ez2YpZBDEGdhz2,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002481,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524559.548230,COH2en2gTk9b08AQ51,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002733,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524624.548371,C86tBV28tmGNPEUIxd,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002731,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524651.548536,CLeU143K52kXbtOOA7,192.168.100.103,123.0,89.221.214.130,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538524678.548715,CnqGZ245WbeedFuTJg,192.168.100.103,123.0,89.221.210.188,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538524689.548722,CS9Xp62KS6tBOznPia,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002495,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524753.548890,Cswrap49qiq205uXYd,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002745,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524820.548835,CrpA4b2M8H1xPKYOUd,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524884.548973,Coj55T2IFGrUlfpe9i,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002746,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538524886.549085,CzdsFH3XGeZsn6czu3,192.168.100.103,123.0,77.78.107.252,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538524948.549104,CiT3Yo1gUYzWuSdZN,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.294831,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538525013.549146,C1yq5g3vXMLVAIyMv3,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.019238,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538525078.549431,CEDP4C2c098LeSGZZa,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.018989,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538525133.549398,CQU8D931GoAXVjk33l,192.168.100.103,123.0,185.189.115.149,123.0,udp,-,-,-,-,S0,-,-,0.0,D,1.0,76.0,0.0,0.0,-   Benign   -
1538525143.549476,CZ05NjgJKrLlSIsa6,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002730,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
1538525208.549478,CW3Z9q1tlpS5f63mSf,192.168.100.103,123.0,217.30.75.147,123.0,udp,-,0.002747,48,48,SF,-,-,0.0,Dd,1.0,76.0,1.0,76.0,-   Benign   -
