timestamp,uid,src_ip,src_port,dest_ip,dest_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1540537341.682076,C50cLX1JYRvtK3uXDb,192.168.1.132,60501,192.168.1.1,53,udp,dns,0.049705,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540537947.772427,CIGZrM3SwNS27sHJkh,192.168.1.132,53198,216.239.35.8,123,udp,-,0.016733,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540538241.859939,CgOiot4wWNoQttp4sj,192.168.1.132,53699,2.16.60.82,443,tcp,-,0.011744,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540538186.890152,CRWYvP3hs12WiVE8Ze,192.168.1.132,46611,216.239.35.0,123,udp,-,0.109189,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540538241.740278,CmMcOp2bc54wnA1nU3,192.168.1.132,45080,192.168.1.1,53,udp,dns,0.119429,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540538434.100517,CPIuSN1F9MyKNx0YH9,192.168.1.132,34439,216.239.35.4,123,udp,-,0.114183,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540539141.919169,CGSu5p3zD7iEMPtCW8,192.168.1.132,56707,2.16.60.139,443,tcp,-,0.011496,0,0,SF,-,-,0,ShAFaf,4,172,3,132,-   benign   -
1540539141.868469,CAw3vpykTQQ65ipSh,192.168.1.132,43036,192.168.1.1,53,udp,dns,0.050204,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540539486.316942,CvqC6ycO5qUo5DfUa,192.168.1.132,34258,216.239.35.12,123,udp,-,0.270340,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540540041.988479,CN9OKN8HDETk0ax43,192.168.1.132,56708,2.16.60.139,443,tcp,-,0.011493,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540540041.925272,C7cx333GnrRyVT149e,192.168.1.132,37562,192.168.1.1,53,udp,dns,0.062708,34,295,SF,-,-,0,Dd,1,62,1,323,-   benign   -
1540540924.868566,CqGWpT1AL7WTnfzdj7,192.168.1.132,60701,52.215.95.120,80,tcp,http,0.089446,1847,1539,SF,-,-,0,ShADadtfF,7,2151,7,1831,-   benign   -
1540540924.961512,CYAwKw2QjNen7oFxDf,192.168.1.132,57105,52.209.221.67,80,tcp,http,0.103940,1847,791,SF,-,-,0,ShADadfF,6,2099,6,1043,-   benign   -
1540540925.381522,Cbm9U64H0vRm36Cwne,192.168.1.132,40550,52.51.133.171,80,tcp,http,0.063713,1163,1503,SF,-,-,0,ShADadtfF,6,1427,6,1755,-   benign   -
1540540925.448234,CnLHQd2NrE3dd5Zmzg,192.168.1.132,49245,52.212.88.21,80,tcp,http,0.207133,2902,5263,SF,-,-,4006,ShADacgdFf,10,3314,4,1429,-   benign   -
1540540925.632379,C5uvie3zcM1Tafgm09,192.168.1.132,40552,52.51.133.171,80,tcp,http,0.072708,1162,775,SF,-,-,0,ShADadfF,5,1374,5,987,-   benign   -
1540540927.604004,CzQvjs3UIbip5hJKch,192.168.1.132,60889,130.211.67.12,80,tcp,http,0.234116,1595,177,SF,-,-,0,ShADadfF,7,1887,7,469,-   benign   -
1540540924.791363,CxTg0a3zoyXyyJ9Xw5,192.168.1.132,58711,192.168.1.1,53,udp,dns,0.068209,37,179,SF,-,-,0,Dd,1,65,1,207,-   benign   -
1540540924.86007,CqCcZG1VBrec8L6wc6,192.168.1.132,53001,192.168.1.1,53,udp,dns,0.007997,37,442,SF,-,-,0,Dd,1,65,1,470,-   benign   -
1540540924.959263,CNeBsD4S9C8AAducKh,192.168.1.132,47828,192.168.1.1,53,udp,dns,0.000500,37,100,SF,-,-,0,Dd,1,65,1,128,-   benign   -
1540540924.960263,C5uuEy3BO1KdeoiLQ4,192.168.1.132,52880,192.168.1.1,53,udp,dns,0.000751,37,132,SF,-,-,0,Dd,1,65,1,160,-   benign   -
1540540925.150156,CRVBov3zQuDt5wTgA3,192.168.1.132,51330,192.168.1.1,53,udp,dns,0.225626,46,209,SF,-,-,0,Dd,1,74,1,237,-   benign   -
1540540925.376526,CH43Rv2wVW5nbcCs9b,192.168.1.132,47296,192.168.1.1,53,udp,dns,0.004498,46,472,SF,-,-,0,Dd,1,74,1,500,-   benign   -
1540540925.446236,CoxWwv4kltZlk5oy7f,192.168.1.132,59967,192.168.1.1,53,udp,dns,0.000499,46,141,SF,-,-,0,Dd,1,74,1,169,-   benign   -
1540540925.447234,Ce3RsfOdTf1mZW96,192.168.1.132,38286,192.168.1.1,53,udp,dns,0.000501,46,173,SF,-,-,0,Dd,1,74,1,201,-   benign   -
1540540925.629881,C4GOVo4qS2LOoj8Rj9,192.168.1.132,59005,192.168.1.1,53,udp,dns,0.000749,46,141,SF,-,-,0,Dd,1,74,1,169,-   benign   -
1540540925.63138,CmRu3UKAaavidc2el,192.168.1.132,51156,192.168.1.1,53,udp,dns,0.000500,46,173,SF,-,-,0,Dd,1,74,1,201,-   benign   -
1540540927.470592,CYrObG1Xo2nTbxNlNb,192.168.1.132,53836,192.168.1.1,53,udp,dns,0.132915,41,124,SF,-,-,0,Dd,1,69,1,152,-   benign   -
1540540932.684106,CzbTq633kbgFwtvsVd,192.168.1.132,60707,52.215.95.120,80,tcp,http,0.106189,4038,791,SF,-,-,2920,ShADCaGdfF,6,1370,8,1115,-   benign   -
1540540932.681867,Co0wAO1yP0NC8xzt5c,192.168.1.132,48529,192.168.1.1,53,udp,dns,0.000740,37,100,SF,-,-,0,Dd,1,65,1,128,-   benign   -
1540540932.683106,CATRbh1GXu5BFmJ1we,192.168.1.132,59075,192.168.1.1,53,udp,dns,0.000499,37,132,SF,-,-,0,Dd,1,65,1,160,-   benign   -
1540540942.046763,CHErzl3YuqPEY5Hrrg,192.168.1.132,53709,2.16.60.82,443,tcp,-,0.011494,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540540941.994056,CzXRSj27ipsbqgq6O,192.168.1.132,58072,192.168.1.1,53,udp,dns,0.052210,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540540901.156356,Cu6nEx2UAaJ8EEIVme,192.168.1.132,68,192.168.1.1,67,udp,dhcp,0.000993,300,300,SF,-,-,0,Dd,1,328,1,328,-   benign   -
1540541842.110424,Co9vQIyybagkWcNja,192.168.1.132,53710,2.16.60.82,443,tcp,-,0.011245,0,0,SF,-,-,0,ShAFf,5,212,3,144,-   benign   -
1540541842.053713,Cm0ZP01QrF1ntRb41b,192.168.1.132,35460,192.168.1.1,53,udp,dns,0.055962,34,311,SF,-,-,0,Dd,1,62,1,339,-   benign   -
1540542161.681867,CbKPdL1kRUBBuLNN0a,192.168.1.132,38690,216.239.35.8,123,udp,-,0.016733,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540542368.794207,CImpu1u3qJS5HVQmj,192.168.1.132,50730,216.239.35.0,123,udp,-,0.109684,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540542681.003131,CW1wmv2r0Loxh6YGp7,192.168.1.132,43393,216.239.35.4,123,udp,-,0.114429,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540542742.170738,CAod5OQxw1MbEoy46,192.168.1.132,53711,2.16.60.82,443,tcp,-,0.011493,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540542742.116778,CJsyKa1XL2Ux5nODwb,192.168.1.132,47688,192.168.1.1,53,udp,dns,0.053468,34,311,SF,-,-,0,Dd,1,62,1,339,-   benign   -
1540543642.225958,CFUj8H2RXyrxhjL818,192.168.1.132,56719,2.16.60.139,443,tcp,-,0.011245,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540543642.177247,CzaaXL3JrVd6fuSvgk,192.168.1.132,34302,192.168.1.1,53,udp,dns,0.048213,34,311,SF,-,-,0,Dd,1,62,1,339,-   benign   -
1540543748.218782,CTKZLA38mRsd14hlZj,192.168.1.132,39011,216.239.35.12,123,udp,-,0.269581,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540544524.995102,Cuff7D4gDB3vXu5zJ7,192.168.1.132,57115,52.209.221.67,80,tcp,http,0.094196,1846,1539,SF,-,-,1539,ShADacfgF,7,2138,5,204,-   benign   -
1540544525.092547,C6qJIb1kVhPyNVKaOd,192.168.1.132,60713,52.215.95.120,80,tcp,http,0.121679,1846,791,SF,-,-,0,ShADadfF,6,2098,6,1035,-   benign   -
1540544524.790241,CDDopibtVomXeeQWl,192.168.1.132,52423,192.168.1.1,53,udp,dns,0.199885,37,179,SF,-,-,0,Dd,1,65,1,207,-   benign   -
1540544524.990606,C1vR222nevyC4BI7c,192.168.1.132,37599,192.168.1.1,53,udp,dns,0.003998,37,442,SF,-,-,0,Dd,1,65,1,470,-   benign   -
1540544525.090549,CIphCQ1uw8BJy3ZUu3,192.168.1.132,43998,192.168.1.1,53,udp,dns,0.000498,37,100,SF,-,-,0,Dd,1,65,1,128,-   benign   -
1540544525.091546,CHrdNgyBBZeYtls7,192.168.1.132,52105,192.168.1.1,53,udp,dns,0.000750,37,132,SF,-,-,0,Dd,1,65,1,160,-   benign   -
1540544542.440912,CBBXNf1LJuI7PKeIZd,192.168.1.132,56722,2.16.60.139,443,tcp,-,0.011490,0,0,SF,-,-,0,ShAFf,5,212,3,144,-   benign   -
1540544542.23355,CeAe2H1FHNkEh4X4Ff,192.168.1.132,35913,192.168.1.1,53,udp,dns,0.206879,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540545442.507565,CwGiKzs2HcuwRZjol,192.168.1.132,56723,2.16.60.139,443,tcp,-,0.011243,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540545442.448613,CDXZmf1t6N3mHMHyn1,192.168.1.132,49907,192.168.1.1,53,udp,dns,0.058472,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540545546.062271,CDVcih4IdsyCRO0e0g,192.168.1.132,60899,130.211.67.12,80,tcp,http,1.170584,860,182,SF,-,-,0,ShADadFf,7,1164,4,354,-   benign   -
1540545547.219111,CTFUS34mv0hiX64tAd,192.168.1.132,60900,130.211.67.12,80,tcp,http,0.155662,8823,182,SF,-,-,7363,ShADCaGdFf,6,1712,10,594,-   benign   -
1540545547.36128,CHLKig4WlcQKVwSpU2,192.168.1.132,60901,130.211.67.12,80,tcp,http,0.165407,2553,182,SF,-,-,0,ShADadFf,8,3978,5,406,-   benign   -
1540545545.842406,CSwMpG1OqK14Nvwaa1,192.168.1.132,38807,192.168.1.1,53,udp,dns,0.108433,41,116,SF,-,-,0,Dd,1,69,1,144,-   benign   -
1540545545.951584,CJK02KPCreq0L5UQ,192.168.1.132,44527,192.168.1.1,53,udp,dns,0.110190,41,124,SF,-,-,0,Dd,1,69,1,152,-   benign   -
1540545547.217115,C8OcnA3bWVLSt5dQbf,192.168.1.132,42057,192.168.1.1,53,udp,dns,0.000498,41,41,SF,-,-,0,Dd,1,69,1,69,-   benign   -
1540545547.218112,ClCyKu4VXQQSSobi8,192.168.1.132,58987,192.168.1.1,53,udp,dns,0.000500,41,57,SF,-,-,0,Dd,1,69,1,85,-   benign   -
1540545547.358783,CBkecA1Pj5ZgxAIAMi,192.168.1.132,39542,192.168.1.1,53,udp,dns,0.000499,41,41,SF,-,-,0,Dd,1,69,1,69,-   benign   -
1540545547.360032,CAPFKeshG8EgbN8,192.168.1.132,44238,192.168.1.1,53,udp,dns,0.000499,41,57,SF,-,-,0,Dd,1,69,1,85,-   benign   -
1540545547.511195,CJAuEI2q6uXpb8dyVf,192.168.1.132,35692,192.168.1.1,53,udp,dns,0.000500,41,41,SF,-,-,0,Dd,1,69,1,69,-   benign   -
1540545547.512195,CKjPF8kTl9dj2Djmk,192.168.1.132,55713,192.168.1.1,53,udp,dns,0.000500,41,57,SF,-,-,0,Dd,1,69,1,85,-   benign   -
1540545547.513193,C6t5I434aMQh46qNHh,192.168.1.132,60902,130.211.67.12,80,tcp,http,125.214360,910,182,RSTR,-,-,0,ShADadfr,7,1202,6,434,-   benign   -
1540546342.573531,CXE9W73ARSXvekc7zl,192.168.1.132,53721,2.16.60.82,443,tcp,-,0.011492,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540546342.514567,CLmNqS1wVzSMQE0Ci6,192.168.1.132,38092,192.168.1.1,53,udp,dns,0.058485,34,311,SF,-,-,0,Dd,1,62,1,339,-   benign   -
1540546435.585552,CRBVbs1mwnvbI8ZHjg,192.168.1.132,58805,216.239.35.8,123,udp,-,0.016969,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540546651.702119,C7eJcB3DaLYw7Knw09,192.168.1.132,55520,216.239.35.0,123,udp,-,0.109427,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540546960.912617,CDjRbg4l3sbCPrEpmh,192.168.1.132,35983,216.239.35.4,123,udp,-,0.116680,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540547242.647507,CaITg437HfJAXTXZ44,192.168.1.132,53722,2.16.60.82,443,tcp,-,0.011493,0,0,SF,-,-,0,ShAFf,4,172,2,92,-   benign   -
1540547242.5803,ChD10Y1fVGrFvMpD6g,192.168.1.132,43799,192.168.1.1,53,udp,dns,0.066709,34,297,SF,-,-,0,Dd,1,62,1,325,-   benign   -
1540547904.130404,Caxyou4MZpRXfDBG8h,192.168.1.132,51285,216.239.35.12,123,udp,-,0.270107,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1540469198.477548,CkHQfG3B034MyvP3W,192.168.1.132,37653,104.155.18.91,443,tcp,-,78840.329305,25624,22995,OTH,-,-,0,AaDd,3291,157263,2667,129675,-   benign   -
1540477674.054085,ClZeN63S7LbgEs2ZNk,192.168.1.132,1900,239.255.255.250,1900,udp,-,70334.105742,2550936,0,S0,-,-,0,D,8124,2778408,0,0,-   benign   -
1537522822.96553,CJAF5z3MDFg4XVDXB,0.0.0.0,68,255.255.255.255,67,udp,dhcp,8.322388,600,0,S0,-,-,0,D,2,656,0,0,-   benign   -
1537522897.732295,CcYEFX3Qj9xdNX1ZCa,192.168.2.1,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,391,0,0,-   benign   -
1537522897.732374,CF6fCK1nFqvI1XxGM1,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,-,-,-,S0,-,-,0,D,1,411,0,0,-   benign   -
1537522897.732507,C2dlio3MkdwWJ80y04,169.254.15.115,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,391,0,0,-   benign   -
1537522899.498805,COrF0t2uLErai9nfH5,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.555587,3000,0,S0,-,-,0,D,10,3280,0,0,-   benign   -
1537523028.266738,Chy9eO1eUnF3e4DRpi,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.101145,3000,0,S0,-,-,0,D,10,3280,0,0,-   benign   -
1537523212.430714,CGfuuW3iRmQNGTxkEk,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.005272,804,0,S0,-,-,0,D,4,916,0,0,-   benign   -
1537523212.430804,CTxFWS3JaR54AhWU0h,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.005263,804,0,S0,-,-,0,D,4,916,0,0,-   benign   -
1537523212.430823,CAha9O35bVA8FACXxe,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.005255,804,0,S0,-,-,0,D,4,996,0,0,-   benign   -
1537523154.94827,CsBodU1e1VE3u0Vk98,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.007533,3000,0,S0,-,-,0,D,10,3280,0,0,-   benign   -
1537523282.482698,CgCX302gGHXHLJEwb,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.591687,3000,0,S0,-,-,0,D,10,3280,0,0,-   benign   -
1537523411.814564,CE0nOjUQdvAHiW6O2,0.0.0.0,68,255.255.255.255,67,udp,dhcp,61.018114,3000,0,S0,-,-,0,D,10,3280,0,0,-   benign   -
1537523549.357457,CrZmX42rcVaIRmylO4,192.168.2.3,43216,176.32.98.203,80,tcp,http,0.356214,135,238,SF,-,-,0,ShADafF,4,315,4,406,-   benign   -
1537523549.696574,CT9yHm4yFFcGqsSV55,192.168.2.3,40621,93.184.216.34,80,tcp,-,0.332740,0,0,SF,-,-,0,ShAFf,4,216,2,112,-   benign   -
1537523549.939362,CZIEEo18Q2lzPpCEHc,192.168.2.3,40623,93.184.216.34,80,tcp,-,0.300101,0,0,SF,-,-,0,ShAFf,4,216,2,112,-   benign   -
1537523550.139896,CpTNNy36sGjGpbFVmb,192.168.2.3,40624,93.184.216.34,80,tcp,-,0.310657,0,0,SF,-,-,0,ShAFf,4,216,2,112,-   benign   -
1537523549.331991,CCJan22xKwNonoPtH7,192.168.2.3,59744,192.168.2.1,53,udp,dns,0.011518,43,111,SF,-,-,0,Dd,1,71,1,139,-   benign   -
1537523549.337398,CJ8RGg3rePbJUyWHJa,192.168.2.3,55971,192.168.2.1,53,udp,dns,0.015621,40,56,SF,-,-,0,Dd,1,68,1,84,-   benign   -
1537523549.337702,CDHcFZ1ER7Kej3pvq2,192.168.2.3,41548,192.168.2.1,53,udp,dns,0.015581,40,104,SF,-,-,0,Dd,1,68,1,132,-   benign   -
1537523554.108827,CIKnJb4EmQL9QDiR8k,192.168.2.3,33413,13.32.118.129,443,tcp,ssl,0.273075,684,72877,RSTO,-,-,0,ShADadRRR,54,3068,56,75797,-   benign   -
1537523551.589071,Cc5PQFR39JLU3bqaj,192.168.2.3,54908,52.46.157.6,443,tcp,ssl,2.843592,2651,3769,SF,-,-,0,ShADadFf,14,3231,10,4177,-   benign   -
1537523549.545469,Cf0pSM3aoWjqr6tkXa,192.168.2.3,1112,192.168.2.1,53,udp,dns,0.012246,33,49,SF,-,-,0,Dd,1,61,1,77,-   benign   -
1537523549.696578,CsOMII162VJ8sTMPB6,192.168.2.3,16356,192.168.2.1,53,udp,dns,0.189103,37,53,SF,-,-,0,Dd,1,65,1,81,-   benign   -
1537523549.739415,C1PUVU3AW9gZvmDTZ,192.168.2.3,1255,192.168.2.1,53,udp,dns,0.013419,36,68,SF,-,-,0,Dd,1,64,1,96,-   benign   -
1537523549.9064,CMB6jh2FP55bt3juYb,192.168.2.3,12231,192.168.2.1,53,udp,dns,0.016521,41,57,SF,-,-,0,Dd,1,69,1,85,-   benign   -
1537523549.914329,CDsU0j4smRMoUvsymi,192.168.2.3,39474,192.168.2.1,53,udp,dns,0.011252,33,49,SF,-,-,0,Dd,1,61,1,77,-   benign   -
1537523550.122889,Cs24S01m8M6JQAoHmh,192.168.2.3,57819,192.168.2.1,53,udp,dns,0.013156,33,49,SF,-,-,0,Dd,1,61,1,77,-   benign   -
1537523550.167997,CCNTSU2MAjId0jFFae,192.168.2.3,60048,192.168.2.1,53,udp,dns,0.013290,40,56,SF,-,-,0,Dd,1,68,1,84,-   benign   -
1537523551.167183,C8iBd2454E9urYfcba,192.168.2.3,43654,192.168.2.1,53,udp,dns,0.118298,37,53,SF,-,-,0,Dd,1,65,1,81,-   benign   -
1537523552.006119,C8STjU35XgHkrzGDmk,192.168.2.3,10862,192.168.2.1,53,udp,dns,0.049276,40,56,SF,-,-,0,Dd,1,68,1,84,-   benign   -
1537523552.429655,CJSu5z4LEuXpqzCmcg,192.168.2.3,42964,192.168.2.1,53,udp,dns,0.010914,48,64,SF,-,-,0,Dd,1,76,1,92,-   benign   -
1537523552.851677,C2fr9QG4JiM5dhpU3,192.168.2.3,31664,192.168.2.1,53,udp,dns,0.012875,44,82,SF,-,-,0,Dd,1,72,1,110,-   benign   -
1537523553.896372,CdG4y83Y1CK1aOy1Yg,192.168.2.3,60994,192.168.2.1,53,udp,dns,0.010121,40,56,SF,-,-,0,Dd,1,68,1,84,-   benign   -
1537523553.988502,Cc6wCQ3PNrDxRxpZPh,192.168.2.3,7587,192.168.2.1,53,udp,dns,0.024474,47,111,SF,-,-,0,Dd,1,75,1,139,-   benign   -
1537523554.526469,CGzQlOdKv3fB3Yx3,192.168.2.3,64769,192.168.2.1,53,udp,dns,0.011901,37,77,SF,-,-,0,Dd,1,65,1,105,-   benign   -
1537523559.833908,Ckig3H3sjisdcsAzkj,192.168.2.3,45033,176.32.98.203,80,tcp,http,0.365520,157,371,SF,-,-,0,ShADafF,4,337,4,539,-   benign   -
1537523555.786898,CLKvVF1Wiwz93Sqn8f,192.168.2.3,4362,192.168.2.1,53,udp,dns,0.011024,46,62,SF,-,-,0,Dd,1,74,1,90,-   benign   -
1537523559.805035,CpaqKs4GdgoI7bngIe,192.168.2.3,9161,192.168.2.1,53,udp,dns,0.000775,40,56,SF,-,-,0,Dd,1,68,1,84,-   benign   -
1537523560.061327,C4Hlnv4VK1j1OGpna,192.168.2.3,1330,192.168.2.1,53,udp,dns,0.011530,32,48,SF,-,-,0,Dd,1,60,1,76,-   benign   -
1537523564.395944,CrX4le4jRkIQYG8tbe,192.168.2.3,45407,52.119.196.25,443,tcp,ssl,2.056099,2241,5477,SF,-,-,0,ShADadFf,16,2901,13,6005,-   benign   -
1537523549.913557,CCycDD3fIlTbovU6Mj,192.168.2.3,38715,54.239.27.11,443,tcp,ssl,19.529914,3536,5516,SF,-,-,0,ShADadfF,26,4644,22,7435,-   benign   -
1537523569.438981,Chk7KCwfiWwLyRuvl,192.168.2.3,38719,54.239.27.11,443,tcp,ssl,2.583787,3624,5516,SF,-,-,0,ShADadftF,24,4664,23,7508,-   benign   -
1537523569.438974,CFaohnkVC8o13k7Oj,192.168.2.3,26518,192.168.2.1,53,udp,dns,0.013578,38,54,SF,-,-,0,Dd,1,66,1,82,-   benign   -
1537523549.066996,CjKeZc5L7G2Gi3J7e,192.168.2.3,5353,224.0.0.251,5353,udp,dns,38.595360,3888,0,S0,-,-,0,D,29,4700,0,0,-   benign   -
1537523549.487078,CrapdF3jsXByGllvU,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,38.175279,1818,0,S0,-,-,0,D,17,2634,0,0,-   benign   -
1537523548.856511,CaCceb4pNJvXW0Wpi5,::,135,ff02::1:ff27:561e,136,icmp,-,-,-,-,OTH,-,-,0,-,1,64,0,0,-   benign   -
1537523548.856516,CgQ9Qx3uxeeE5RHBt7,::,143,ff02::16,0,icmp,-,0.004340,40,0,OTH,-,-,0,-,2,152,0,0,-   benign   -
1537523548.881175,C5oyxh1Kt1zrnW4p65,192.168.2.3,68,192.168.2.1,67,udp,dhcp,0.004204,0,600,SHR,-,-,0,^d,0,0,2,656,-   benign   -
1537523549.364508,C9fMT47Zju8ez4tPg,192.168.2.3,37852,78.108.145.1,123,udp,-,0.018262,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1537523549.364515,CixnZF4hn3eTK6aQq7,192.168.2.3,55506,78.108.145.1,123,udp,-,0.023151,48,48,SF,-,-,0,Dd,1,76,1,76,-   benign   -
1537523549.487076,CsTv7EaW6dWj8Wblh,192.168.2.3,8,192.168.2.1,0,icmp,-,0.055415,560,560,OTH,-,-,0,-,10,840,10,840,-   benign   -
1537523549.773559,CU66t5UJdvM0rhAn7,192.168.2.3,53862,72.21.192.213,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-   benign   -
1537523549.776194,CBK7m92Phb3O75iUg9,192.168.2.3,59979,72.21.192.213,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-   benign   -
1537523603.668966,CSksLA2nDDu4uby0Fa,192.168.2.3,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,146,0,0,-   benign   -
1537523603.668967,Cb9PSB5YpnoX9j6x5,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,-,-,-,S0,-,-,0,D,1,166,0,0,-   benign   -
1537523548.865809,CfbrbP3GfMZFafFU07,fe80::4eef:c0ff:fe27:561e,133,ff02::2,134,icmp,-,7.550691,24,0,OTH,-,-,0,-,3,168,0,0,-   benign   -
1537523552.867811,CGTkrg3QacXtWyvPgg,192.168.2.3,34333,176.32.101.122,443,tcp,ssl,72.484195,7385,5380,RSTR,-,-,0,ShADadr,16,8045,14,5952,-   benign   -
1537523555.80443,CM97uj3IwoFQWl2Bd4,192.168.2.3,60004,54.239.31.37,443,tcp,ssl,69.633449,6965,5131,RSTR,-,-,0,ShADadfr,24,7981,21,6496,-   benign   -
1537523548.861004,Cm7MOb4IDb3a4xpNV7,fe80::4eef:c0ff:fe27:561e,143,ff02::16,0,icmp,-,23.370275,100,0,OTH,-,-,0,-,5,380,0,0,-   benign   -
1537523560.199015,C8CTdr4x34KJ6WfAT,192.168.2.3,50862,52.119.196.25,443,tcp,ssl,72.433771,1418,5131,RSTR,-,-,0,ShADadr,11,1878,10,5539,-   benign   -
1537523628.167727,CCZhBu1k3Del4mxHJg,192.168.2.1,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,391,0,0,-   benign   -
1537523628.167763,C1UGR4PQx0zAPrMFc,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,-,-,-,S0,-,-,0,D,1,411,0,0,-   benign   -
1537523628.167769,CNkYIR2hlu4JFsyDI2,169.254.15.115,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,391,0,0,-   benign   -
1537523566.496428,CfLP7m17FFd0J8Fszd,192.168.2.3,39905,52.119.196.25,443,tcp,ssl,68.396072,4207,9458,RSTR,-,-,0,ShADadr,16,4867,18,10186,-   benign   -
1537523635.665874,C0IRqN13XS6QoEHW19,192.168.2.3,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,117,0,0,-   benign   -
1537523635.665875,CCk72F2wU0qm5pG4Zb,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,-,-,-,S0,-,-,0,D,1,137,0,0,-   benign   -
1537523647.208848,Cn0rRz3TcuXOTUIpwh,192.168.2.3,32998,54.239.29.194,443,tcp,ssl,0.674159,1289,6224,SF,-,-,0,ShADadFf,13,1829,13,6752,-   benign   -
1537523551.378558,CdGvHE4J4YIVtnu9hh,192.168.2.3,43982,52.46.157.6,443,tcp,ssl,97.036123,2603,3842,RSTR,-,-,0,ShADadr,12,3103,11,4290,-   benign   -
1537523643.959187,CF9S4T379Sm2y5rAv5,192.168.2.3,43870,192.168.2.1,53,udp,dns,0.013741,46,62,SF,-,-,0,Dd,1,74,1,90,-   benign   -
1537523647.161066,CgUKKB1RKsjVxEEAV2,192.168.2.3,40286,192.168.2.1,53,udp,dns,0.044944,37,53,SF,-,-,0,Dd,1,65,1,81,-   benign   -
1537523541.023501,CbMjdr2yPuZ0l6Rq9l,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.447015,3603,0,S0,-,-,0,D,12,3939,0,0,-   benign   -
1537523550.185739,CJJOGq42QqBaaBpBR9,192.168.2.3,48275,176.32.98.106,443,tcp,ssl,123.033629,10345,17343,RSTR,-,-,0,ShADadr,31,11605,29,18511,-   benign   -
1537523552.479475,CoMcJ8KwCk90a1VJf,192.168.2.3,46363,176.32.98.108,443,tcp,ssl,144.999440,8176,5893,RSTR,-,-,0,ShADadr,20,9008,15,7463,-   benign   -
1537523699.677555,CRwgajnbXC865E2j7,192.168.2.3,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,117,0,0,-   benign   -
1537523699.677884,CJp0sebFro1oS48og,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,-,-,-,S0,-,-,0,D,1,137,0,0,-   benign   -
